Date,Open,High,Low,Close,Adj Close,Volume
2015-12-18,455.846954,454.940033,465.177002,463.615997,463.615997,6022010000
2015-12-21,442.838013,427.312012,444.729004,438.639008,438.639008,7763969600
2015-12-22,437.436005,435.515991,443.687988,436.571991,436.571991,5084040000
2015-12-23,436.720001,436.618988,444.528961,442.401001,442.401001,4716140000
2015-12-24,443.091034,443.076996,458.456024,454.984985,454.984985,5715720000
2015-12-25,454.854980,452.075043,458.304993,455.653046,455.653046,3907850000
2015-12-28,423.342987,418.480957,429.769043,422.278961,422.278961,4963860000
2015-12-29,422.097992,420.627014,432.982971,432.982971,432.982971,5159650000
2015-12-30,433.299988,422.084015,434.387024,426.619995,426.619995,4688940000
2015-12-31,425.875000,418.734985,432.920990,430.566986,430.566986,4599660000
2016-01-01,430.721008,427.515015,436.246033,434.334045,434.334045,3627890000
2016-01-04,430.061005,429.084045,434.516998,433.091003,433.091003,3847750000
2016-01-05,433.069000,429.675995,434.181976,431.959991,431.959991,3452260000
2016-01-06,431.855988,426.341003,431.855988,429.105011,429.105011,3404250000
2016-01-07,430.010986,429.076996,458.765991,458.048004,458.048004,8756220000
2016-01-08,457.537994,447.937988,462.933990,453.230042,453.230042,5699300000
2016-01-11,448.697998,443.854980,450.661987,448.428009,448.428009,4045000000
2016-01-12,448.182007,435.690033,448.182007,435.690033,435.690033,11560700000
2016-01-13,434.664978,424.442963,435.186005,432.371002,432.371002,17388800000
2016-01-14,432.287964,427.845001,433.324036,430.306000,430.306000,4394550000
2016-01-15,430.255005,364.330994,430.255005,364.330994,364.330994,15335100800
2016-01-18,381.733002,376.665009,388.104004,387.167999,387.167999,5440390000
2016-01-19,387.026001,378.971985,387.729980,380.148987,380.148987,4681980000
2016-01-20,379.739990,376.598999,425.266968,420.230042,420.230042,12172000000
2016-01-21,419.631989,406.300018,422.877014,410.261993,410.261993,6833800000
2016-01-22,409.751007,375.282013,410.410004,382.492004,382.492004,9154660000
2016-01-25,402.316986,388.553986,402.316986,391.726013,391.726013,5906240000
2016-01-26,392.002014,390.575043,397.765991,392.153015,392.153015,5814700000
2016-01-27,392.444000,391.782043,396.842987,394.971985,394.971985,4742440000
2016-01-28,395.145966,379.735016,395.502014,380.289001,380.289001,5924790000
2016-01-29,380.108002,365.451996,384.378967,379.473999,379.473999,8612529600
2016-02-01,369.350006,367.957001,378.071991,373.056000,373.056000,5165670000
2016-02-02,372.920013,372.920013,375.882996,374.447998,374.447998,4037870000
2016-02-03,374.645996,368.044983,374.950012,369.949005,369.949005,4593340000
2016-02-04,370.174011,369.993011,391.608002,389.593994,389.593994,6928550400
2016-02-05,388.898010,385.571991,391.093994,386.549011,386.549011,4382500000
2016-02-08,376.756989,373.334015,379.878998,373.446991,373.446991,4767110000
2016-02-09,373.423004,372.898010,377.246002,376.028992,376.028992,5531850000
2016-02-10,376.145996,375.782990,385.483002,381.648987,381.648987,8513089600
2016-02-11,382.114014,376.398987,383.130005,379.653992,379.653992,7437560000
2016-02-12,379.686035,379.600006,384.954010,384.263031,384.263031,6704280000
2016-02-15,407.567993,397.748993,410.381012,400.184967,400.184967,7407049600
2016-02-16,401.432007,401.432007,408.945007,407.488007,407.488007,7309310400
2016-02-17,407.655975,406.783997,421.166962,416.321960,416.321960,8319360000
2016-02-18,416.571991,415.638000,425.995972,422.372986,422.372986,7675260000
2016-02-19,422.730011,417.604004,423.104004,420.785004,420.785004,5571130000
2016-02-22,438.989044,432.916992,439.044983,437.747986,437.747986,8538520000
2016-02-23,438.255005,417.821014,439.857971,420.735992,420.735992,8524489600
2016-02-24,420.955994,413.907013,425.549957,424.954987,424.954987,6774369600
2016-02-25,425.036987,420.415009,427.718994,424.544006,424.544006,7079800000
2016-02-26,424.628998,421.619995,432.152008,432.152008,432.152008,6148600000
2016-02-29,433.437988,431.693024,441.506989,437.696991,437.696991,6069470000
2016-03-01,437.916992,432.319000,439.653015,435.122986,435.122986,7489580000
2016-03-02,435.131012,423.989014,435.916992,423.989014,423.989014,7495529600
2016-03-03,423.911987,419.411041,425.372986,421.650970,421.650970,10048400000
2016-03-04,421.836029,410.939026,425.177979,410.939026,410.939026,9085609600
2016-03-07,407.756989,406.308990,415.916992,414.321014,414.321014,8576240000
2016-03-08,414.464996,411.093994,416.243011,413.971985,413.971985,7031169600
2016-03-09,413.894012,411.605988,416.032013,414.859985,414.859985,7001230400
2016-03-10,414.743988,413.251007,417.511993,417.131012,417.131012,8102289600
2016-03-11,417.237976,417.013000,423.925995,421.689972,421.689972,7396969600
2016-03-14,414.200989,414.200989,416.683990,416.437988,416.437988,9525940000
2016-03-15,416.388000,414.984985,418.131012,416.829987,416.829987,6678170000
2016-03-16,416.888000,415.912018,417.686035,417.010956,417.010956,6518580000
2016-03-17,417.889038,417.889038,420.997009,420.621002,420.621002,8352860000
2016-03-18,420.546997,406.136993,420.546997,409.548004,409.548004,10494000000
2016-03-21,413.417999,410.381012,413.417999,413.307007,413.307007,6165540000
2016-03-22,413.131989,412.531006,418.374969,418.088989,418.088989,6681330000
2016-03-23,418.161011,417.364014,419.268005,418.040985,418.040985,6144420000
2016-03-24,418.424011,415.485992,418.679993,416.394012,416.394012,6834670400
2016-03-25,416.507996,415.558014,418.079956,417.177002,417.177002,5256000000
2016-03-28,426.548004,423.292999,426.856995,424.231018,424.231018,6852280000
2016-03-29,424.303955,412.681000,426.203003,416.516022,416.516022,7541150400
2016-03-30,416.834015,412.496002,416.834015,414.816010,414.816010,6603410000
2016-03-31,415.256989,415.256989,418.368988,416.728973,416.728973,6021520000
2016-04-01,416.760010,415.830994,418.172974,417.959991,417.959991,5123570000
2016-04-04,421.299011,419.601013,422.342987,421.444000,421.444000,5063430000
2016-04-05,421.016998,420.613983,424.256989,424.029999,424.029999,6071800000
2016-04-06,424.283966,422.729004,424.527008,423.412994,423.412994,5909100000
2016-04-07,423.620026,420.518005,423.657013,422.744995,422.744995,5785860000
2016-04-08,422.906982,419.635010,425.360992,420.348999,420.348999,6345470000
2016-04-11,421.871979,420.532990,422.738983,422.483002,422.483002,5074750000
2016-04-12,422.842987,422.842987,427.277039,425.190033,425.190033,7072880000
2016-04-13,425.631989,422.915985,426.657990,423.733978,423.733978,6906040000
2016-04-14,423.934998,423.013000,425.371002,424.282013,424.282013,4528100000
2016-04-15,424.427002,424.427002,429.927979,429.713013,429.713013,5480150000
2016-04-18,427.611023,427.085999,429.273987,428.591003,428.591003,5567090000
2016-04-19,428.702972,428.103973,436.019989,435.509033,435.509033,5281050000
2016-04-20,435.324036,434.406006,443.054016,441.389038,441.389038,7289009600
2016-04-21,441.415985,440.951996,450.548004,449.424988,449.424988,6820470400
2016-04-22,449.687988,444.149994,449.810028,445.737030,445.737030,5880440000
2016-04-25,459.121002,453.591980,466.619995,461.425964,461.425964,8709180000
2016-04-26,461.648010,461.620972,467.964996,466.088989,466.088989,7897190400
2016-04-27,466.261993,444.134003,467.079041,444.687012,444.687012,9356489600
2016-04-28,445.037994,436.649963,449.551025,449.010956,449.010956,7406470400
2016-04-29,449.407990,446.017029,455.384003,455.096985,455.096985,4925850000
2016-05-02,451.933044,441.775970,452.445007,444.669006,444.669006,9212700000
2016-05-03,444.726990,442.617004,451.096954,450.303955,450.303955,5936640000
2016-05-04,450.182983,445.630005,450.377960,446.721985,446.721985,5040730000
2016-05-05,446.710999,445.883026,448.506042,447.976013,447.976013,5044080000
2016-05-06,447.941986,447.067963,461.375031,459.602966,459.602966,7279680000
2016-05-09,458.205994,456.530975,462.481018,460.483002,460.483002,5549310000
2016-05-10,460.518005,448.954041,461.928986,450.894989,450.894989,5895610000
2016-05-11,450.863983,450.863983,454.576019,452.728027,452.728027,5060520000
2016-05-12,452.446960,449.249969,454.949036,454.765991,454.765991,5984930000
2016-05-13,454.849976,453.453003,457.054993,455.670013,455.670013,6084500000
2016-05-16,457.585968,452.945007,458.200043,454.162994,454.162994,5917150000
2016-05-17,454.009003,453.605011,455.071991,453.783020,453.783020,6410030000
2016-05-18,453.691040,453.299011,455.998016,454.618988,454.618988,8685009600
2016-05-19,454.524017,438.714996,454.632965,438.714996,438.714996,9602740000
2016-05-20,437.792999,437.389008,444.053986,442.675995,442.675995,8198790400
2016-05-23,439.348022,438.822998,444.345001,444.154999,444.154999,5058250000
2016-05-24,444.290985,443.929993,447.100006,445.980988,445.980988,6578310000
2016-05-25,446.062012,446.062012,450.298035,449.599030,449.599030,6523100000
2016-05-26,449.671997,447.895996,453.644012,453.384003,453.384003,6520380000
2016-05-27,453.520996,453.520996,478.149017,473.464020,473.464020,16478099200
2016-05-30,528.471008,522.963013,544.348999,533.864014,533.864014,8795870400
2016-05-31,534.190979,520.661987,546.617981,531.385986,531.385986,13845000000
2016-06-01,531.106995,525.635986,543.080017,536.919983,536.919983,8606180000
2016-06-02,536.515015,533.078003,540.351990,537.971985,537.971985,6037820000
2016-06-03,537.682007,536.919983,574.638000,569.193970,569.193970,12202000000
2016-06-06,574.601990,574.601990,586.469971,585.536987,585.536987,7213889600
2016-06-07,585.445007,567.514038,590.258972,576.596985,576.596985,10777000000
2016-06-08,577.166992,573.130005,582.838989,581.645020,581.645020,8026580000
2016-06-09,582.203003,570.950989,582.203003,574.630005,574.630005,7130100000
2016-06-10,575.836975,573.325012,579.127014,577.469971,577.469971,6699190000
2016-06-13,671.654053,664.487000,716.004028,704.376038,704.376038,24329500800
2016-06-14,704.504028,662.804016,704.504028,685.559021,685.559021,18669400000
2016-06-15,685.684998,672.560974,696.302979,694.468994,694.468994,9922380000
2016-06-16,696.523071,696.523071,773.722046,766.308044,766.308044,27163398400
2016-06-17,768.487000,716.556030,775.356018,748.908997,748.908997,36332099200
2016-06-20,763.927002,732.726990,764.083984,737.226074,737.226074,17451100800
2016-06-21,735.882935,639.070007,735.882935,666.651978,666.651978,30994400000
2016-06-22,665.914978,587.482971,678.669983,596.116028,596.116028,26639299200
2016-06-23,597.442993,558.138977,629.327026,623.976990,623.976990,25346200000
2016-06-24,625.575012,625.271912,681.726990,665.298950,665.298950,22431699200
2016-06-27,629.348999,620.523987,655.275024,655.275024,655.275024,12213400000
2016-06-28,658.101990,637.773010,659.247986,647.000977,647.000977,13838499200
2016-06-29,644.122009,628.283997,644.682007,639.890015,639.890015,14245600000
2016-06-30,640.591003,636.608032,675.403015,673.336975,673.336975,13898000000
2016-07-01,672.515076,669.593994,686.153992,676.296021,676.296021,13443100800
2016-07-04,658.804016,650.507996,683.661987,683.661987,683.661987,9200840000
2016-07-05,683.208984,665.065979,683.491028,670.627014,670.627014,13047600000
2016-07-06,670.418030,670.418030,681.898010,677.330994,677.330994,13496099200
2016-07-07,678.090027,611.833984,682.432068,640.562012,640.562012,25809100800
2016-07-08,640.687988,636.466980,666.706970,666.523010,666.523010,14197000000
2016-07-11,648.484009,644.979980,659.629028,647.658997,647.658997,10791000000
2016-07-12,648.283020,646.778992,675.258972,664.551086,664.551086,13817299200
2016-07-13,664.796997,654.468018,668.700012,654.468018,654.468018,13144900000
2016-07-14,652.922974,652.922974,662.901978,658.078003,658.078003,9851140000
2016-07-15,659.171021,659.039978,667.077026,663.255005,663.255005,8167310400
2016-07-18,679.809021,668.624939,681.554993,673.106018,673.106018,6946500000
2016-07-19,672.737976,667.632019,673.276978,672.864014,672.864014,6120330000
2016-07-20,672.806030,663.359985,672.929077,665.684998,665.684998,9463640000
2016-07-21,665.228027,660.414917,666.218994,665.012024,665.012024,6049180000
2016-07-22,664.921997,646.721985,666.583008,650.619019,650.619019,13416900000
2016-07-25,661.263000,653.395081,661.828003,654.096985,654.096985,7817649600
2016-07-26,654.226013,645.879028,656.224976,651.783997,651.783997,22513500800
2016-07-27,651.627014,648.447021,657.456055,654.351990,654.351990,14746099200
2016-07-28,654.492004,654.492004,657.594971,655.035034,655.035034,8642840000
2016-07-29,655.111023,654.786011,657.796021,656.992004,656.992004,6070350000
2016-08-01,624.601929,605.883972,626.119019,606.271973,606.271973,12188700000
2016-08-02,606.396973,531.333984,612.848022,547.465027,547.465027,33093299200
2016-08-03,548.656006,541.546997,573.359985,566.354980,566.354980,20798200000
2016-08-04,566.328979,565.776978,579.495972,578.289001,578.289001,12529200000
2016-08-05,578.281006,569.981995,578.281006,575.043030,575.043030,6612790000
2016-08-08,592.736023,588.046997,592.994019,591.054016,591.054016,6119410000
2016-08-09,591.038025,584.793030,591.091003,587.801025,587.801025,9222809600
2016-08-10,587.648010,586.370972,599.984009,592.103027,592.103027,10290500000
2016-08-11,592.124023,589.119934,597.541931,589.119934,589.119934,7451440000
2016-08-12,588.797974,583.810974,589.909973,587.559021,587.559021,6921800000
2016-08-15,570.494019,563.239990,573.580017,567.239990,567.239990,5726230000
2016-08-16,567.242981,566.716003,581.737976,577.439026,577.439026,5840520000
2016-08-17,577.760986,571.429993,580.893982,573.216003,573.216003,5444300000
2016-08-18,573.706970,573.429993,577.791992,574.317993,574.317993,5989660000
2016-08-19,574.338989,574.182007,578.237976,575.630005,575.630005,5063160000
2016-08-22,581.310974,580.593994,588.447998,586.752991,586.752991,7284400000
2016-08-23,586.770996,581.633972,589.473999,583.414978,583.414978,8534920000
2016-08-24,583.411987,579.854980,583.590027,580.182007,580.182007,5632820000
2016-08-25,580.179993,575.166992,580.450989,577.760986,577.760986,13613000000
2016-08-26,577.752991,576.857971,580.622986,579.651001,579.651001,4885680000
2016-08-29,574.070984,573.465027,576.278015,574.106995,574.106995,11039800000
2016-08-30,574.114014,574.114014,578.356995,577.502991,577.502991,7034240000
2016-08-31,577.591003,573.642029,577.861023,575.471924,575.471924,7584089600
2016-09-01,575.546021,571.814026,576.310974,572.302979,572.302979,7692340000
2016-09-02,572.409973,570.810974,575.643005,575.536987,575.536987,7991080000
2016-09-05,608.989990,602.242004,609.054993,606.590027,606.590027,8244680000
2016-09-06,606.505920,605.091003,610.830017,610.436035,610.436035,7852910400
2016-09-07,610.572998,608.512939,614.544983,614.544006,614.544006,7503240000
2016-09-08,614.635010,613.843994,628.770020,626.315979,626.315979,8671300000
2016-09-09,626.351990,620.263000,626.830017,622.861023,622.861023,6455020000
2016-09-12,607.005005,605.411011,608.458984,608.242981,608.242981,7281230400
2016-09-13,608.025024,606.924988,611.192993,609.241028,609.241028,8692060000
2016-09-14,608.841003,608.410034,611.952026,610.684021,610.684021,4787770000
2016-09-15,610.588013,607.155029,611.085999,607.155029,607.155029,5946460000
2016-09-16,607.245972,606.734985,609.260986,606.973022,606.973022,6496340000
2016-09-19,609.870972,608.270020,610.932007,609.226990,609.226990,5479640000
2016-09-20,609.254028,607.937988,609.525024,608.312012,608.312012,7271089600
2016-09-21,603.588013,595.882996,603.588013,597.148987,597.148987,8277620000
2016-09-22,597.278931,596.213013,598.487000,596.297974,596.297974,6708530000
2016-09-23,596.198975,595.786011,603.205017,602.841980,602.841980,5106700000
2016-09-26,600.807007,600.348999,608.143005,608.043030,608.043030,5915380000
2016-09-27,608.021973,604.109985,608.247986,606.166016,606.166016,4942240000
2016-09-28,606.242981,604.606995,606.590027,604.728027,604.728027,4872260000
2016-09-29,605.018982,604.848022,606.823975,605.692993,605.692993,5565860000
2016-09-30,605.715027,604.142029,609.734985,609.734985,609.734985,5612240000
2016-10-03,610.968018,610.455078,612.567993,612.132996,612.132996,4679830000
2016-10-04,612.052002,609.479004,612.054016,610.203979,610.203979,4980160000
2016-10-05,610.218018,609.617004,613.814026,612.510986,612.510986,6807750400
2016-10-06,612.469971,611.468994,613.818970,613.020996,613.020996,5681210000
2016-10-07,612.607971,611.820984,617.911987,617.120972,617.120972,6407140000
2016-10-10,616.822021,616.197021,621.317993,618.994019,618.994019,6748110400
2016-10-11,619.237976,618.500000,642.080017,641.072021,641.072021,10359000000
2016-10-12,640.870972,635.965027,641.336975,636.192017,636.192017,9237020000
2016-10-13,636.030029,635.028992,638.833008,636.785950,636.785950,6162070000
2016-10-14,637.007996,637.007996,641.284973,640.377991,640.377991,5814460000
2016-10-17,641.817993,638.663025,642.328003,639.192993,639.192993,5806360000
2016-10-18,639.411011,635.995972,640.736023,637.960022,637.960022,6554670000
2016-10-19,638.133972,628.013000,638.874023,630.520020,630.520020,6938169600
2016-10-20,630.663025,628.257996,631.916992,630.856995,630.856995,5695730000
2016-10-21,630.825012,630.693970,634.093933,632.828003,632.828003,5595100000
2016-10-24,657.161011,652.594971,657.252014,653.760986,653.760986,6221820000
2016-10-25,654.002014,653.697998,664.424011,657.588013,657.588013,9037880000
2016-10-26,657.677979,657.677979,679.728027,678.304016,678.304016,8887710400
2016-10-27,678.213989,678.039978,688.593994,688.313049,688.313049,9610529600
2016-10-28,688.000000,684.161987,690.443970,689.651001,689.651001,8114550400
2016-10-31,702.640015,691.682007,709.289001,700.971985,700.971985,9706440000
2016-11-01,701.336975,701.336975,736.452026,729.793030,729.793030,13052700000
2016-11-02,730.065979,722.348999,740.828979,740.828979,740.828979,8486520000
2016-11-03,742.346008,678.156006,745.772949,688.700012,688.700012,17280800000
2016-11-04,689.124023,685.562988,706.929993,703.234985,703.234985,9990769600
2016-11-07,710.736023,699.903015,710.736023,703.130981,703.130981,6504710000
2016-11-08,703.088989,702.390076,712.987000,709.848022,709.848022,7966080000
2016-11-09,709.825012,708.609985,740.046021,723.273010,723.273010,13242900000
2016-11-10,722.843994,711.210083,723.018005,715.534058,715.534058,6880780000
2016-11-11,715.554993,714.409973,718.317993,716.411011,716.411011,6311970000
2016-11-14,701.997009,699.807983,706.284058,705.020996,705.020996,6299300000
2016-11-15,705.794006,705.259949,715.718018,711.619019,711.619019,7203849600
2016-11-16,711.166992,709.038940,747.614990,744.197998,744.197998,14129400000
2016-11-17,744.875916,739.510986,755.645020,740.976929,740.976929,10857900000
2016-11-18,740.705017,736.890015,752.881958,751.584961,751.584961,8736310400
2016-11-21,731.265015,730.510010,741.722046,739.247986,739.247986,6080240000
2016-11-22,739.643005,736.526978,753.869995,751.346985,751.346985,12990600000
2016-11-23,751.741089,738.924011,752.250000,744.593994,744.593994,7654380000
2016-11-24,744.619995,733.489990,746.831909,740.289001,740.289001,8591929600
2016-11-25,740.442017,734.591003,741.648987,741.648987,741.648987,6780760000
2016-11-28,732.484009,732.484009,738.005920,735.812988,735.812988,6188860000
2016-11-29,736.328979,734.559021,737.471008,735.604004,735.604004,6851110400
2016-11-30,736.283997,736.265015,747.929016,745.690918,745.690918,8407080000
2016-12-01,746.046021,746.046021,758.275024,756.773987,756.773987,8046190400
2016-12-02,757.544983,757.544983,781.296021,777.943970,777.943970,12760500000
2016-12-05,773.393982,751.713013,773.468018,758.700012,758.700012,10636300000
2016-12-06,758.719971,758.719971,765.621948,764.223938,764.223938,11621800000
2016-12-07,764.211060,759.750061,771.542969,768.132019,768.132019,9642609600
2016-12-08,768.075989,765.945984,774.697998,770.809937,770.809937,8011190400
2016-12-09,769.943970,769.648987,774.528015,772.794006,772.794006,6870529600
2016-12-12,770.039978,770.039978,781.922058,780.087036,780.087036,7657100000
2016-12-13,780.646973,777.961975,788.460022,780.556030,780.556030,8164560000
2016-12-14,780.005005,776.838989,782.033936,781.481018,781.481018,7597900000
2016-12-15,780.070007,777.802063,781.434937,778.087952,778.087952,8158009600
2016-12-16,778.963013,778.963013,785.031982,784.907043,784.907043,8360820000
2016-12-19,790.692078,790.320007,793.611023,792.713989,792.713989,7488640000
2016-12-20,792.247070,791.496948,801.336975,800.875977,800.875977,9962929600
2016-12-21,800.643982,799.405090,834.280945,834.280945,834.280945,15557600000
2016-12-22,834.180054,834.148987,875.781921,864.539978,864.539978,20002700800
2016-12-23,864.888000,864.677002,925.116943,921.984070,921.984070,27556400000
2016-12-26,896.905090,896.898010,913.184082,907.610046,907.610046,12377100000
2016-12-27,908.353943,904.255066,940.047974,933.197998,933.197998,16730800000
2016-12-28,934.830994,934.830994,975.921021,975.921021,975.921021,23663000000
2016-12-29,975.125000,954.502930,979.396973,973.497070,973.497070,19932000000
2016-12-30,972.534973,934.833008,972.534973,961.237915,961.237915,18747400000
2017-01-02,998.617004,996.701965,1031.390015,1021.749939,1021.749939,22218499200
2017-01-03,1021.599976,1021.599976,1044.079956,1043.839966,1043.839966,18516800000
2017-01-04,1044.400024,1044.400024,1159.420044,1154.730103,1154.730103,34494598400
2017-01-05,1156.729980,910.416992,1191.099976,1013.379944,1013.379944,51019900800
2017-01-06,1014.240051,883.944031,1046.810059,902.200928,902.200928,35187600000
2017-01-09,913.243958,879.807068,913.685974,902.828003,902.828003,14187699200
2017-01-10,902.440002,901.059998,914.872986,907.679077,907.679077,11580800000
2017-01-11,908.115051,762.765015,919.447998,777.757019,777.757019,31092899200
2017-01-12,775.177979,755.755981,826.246033,804.833923,804.833923,22232600000
2017-01-13,803.737000,780.002930,829.000977,823.984009,823.984009,16896800000
2017-01-16,821.783020,820.270996,834.530029,831.533936,831.533936,8275520000
2017-01-17,830.945984,830.796021,910.560974,907.938049,907.938049,15509500800
2017-01-18,909.372986,858.304077,917.499084,886.617981,886.617981,22567699200
2017-01-19,888.335083,884.338074,904.613953,899.073059,899.073059,10562500000
2017-01-20,898.171997,887.007935,899.398010,895.025940,895.025940,8672840000
2017-01-23,925.498962,916.737976,928.266052,921.012024,921.012024,7358860000
2017-01-24,910.677002,892.286011,924.144958,892.686951,892.686951,11134900000
2017-01-25,891.924011,891.687073,903.252075,901.541992,901.541992,12083100000
2017-01-26,902.395081,902.223999,919.325989,917.585999,917.585999,13195800000
2017-01-27,918.359009,915.846069,923.223022,919.749939,919.749939,12559400000
2017-01-30,920.151001,919.474060,923.048035,920.382019,920.382019,7822729600
2017-01-31,920.958984,920.958984,972.018921,970.403015,970.403015,16458200000
2017-02-01,970.941040,970.742004,989.113953,989.023010,989.023010,15011000000
2017-02-02,990.000977,983.221069,1013.520081,1011.800049,1011.800049,14582099200
2017-02-03,1011.460022,1008.789978,1033.869995,1029.910034,1029.910034,20127800000
2017-02-06,1028.400024,1028.160034,1044.640015,1038.150024,1038.150024,11176200000
2017-02-07,1040.140015,1040.140015,1061.930054,1061.349976,1061.349976,14600700800
2017-02-08,1062.319946,1037.489990,1078.969849,1063.069946,1063.069946,20185500800
2017-02-09,1064.699951,953.343994,1088.989990,994.382996,994.382996,40722000000
2017-02-10,995.632141,946.690918,998.904968,988.674072,988.674072,19045200000
2017-02-13,998.885010,976.002075,1002.099976,990.641968,990.641968,10060700000
2017-02-14,991.734985,986.471069,1011.509949,1004.550049,1004.550049,13794600000
2017-02-15,1006.210022,1001.580017,1008.840088,1007.479980,1007.479980,8975940000
2017-02-16,1007.649963,1007.649963,1033.369995,1027.439941,1027.439941,12227700000
2017-02-17,1026.119995,1025.639893,1053.170044,1046.209961,1046.209961,13647400000
2017-02-20,1048.689941,1041.689819,1080.489990,1079.979980,1079.979980,10947800000
2017-02-21,1079.280029,1076.930054,1117.250000,1115.300049,1115.300049,18686899200
2017-02-22,1114.800171,1100.549927,1125.390015,1117.439941,1117.439941,13610000000
2017-02-23,1117.270020,1116.959961,1176.619995,1166.719971,1166.719971,18945400000
2017-02-24,1172.709839,1131.959961,1200.390015,1173.680054,1173.680054,33075900800
2017-02-27,1163.780029,1163.380005,1181.979980,1179.969971,1179.969971,13157000000
2017-02-28,1180.719971,1171.820068,1193.250122,1179.969971,1179.969971,18495600000
2017-03-01,1180.039917,1179.689941,1222.500000,1222.500000,1222.500000,22905699200
2017-03-02,1224.680054,1215.619995,1262.130005,1251.010010,1251.010010,36827500800
2017-03-03,1250.709961,1250.709961,1280.310059,1274.989990,1274.989990,31573900800
2017-03-06,1267.469971,1264.599976,1275.999878,1272.829956,1272.829956,15365699200
2017-03-07,1273.209961,1204.800171,1275.550049,1223.540039,1223.540039,29125600000
2017-03-08,1223.229980,1148.079956,1232.160034,1150.000000,1150.000000,33260300800
2017-03-09,1150.349976,1141.229980,1197.459961,1188.489990,1188.489990,21228300800
2017-03-10,1189.359985,1077.250000,1270.469971,1116.720093,1116.720093,56379596800
2017-03-13,1221.780151,1217.030029,1237.369995,1231.920044,1231.920044,38027699200
2017-03-14,1232.160034,1220.719971,1244.810059,1240.000000,1240.000000,24530600000
2017-03-15,1240.160034,1239.750122,1251.609985,1249.609985,1249.609985,29780499200
2017-03-16,1251.330078,1152.439941,1257.979980,1187.810181,1187.810181,63856800000
2017-03-17,1180.160034,1099.569946,1180.160034,1100.229980,1100.229980,70659897600
2017-03-20,1037.239990,1036.680054,1063.030029,1054.229980,1054.229980,28652998400
2017-03-21,1055.359985,1055.359985,1122.430054,1120.540039,1120.540039,33739100800
2017-03-22,1120.650024,1014.209961,1120.650024,1049.140015,1049.140015,38084099200
2017-03-23,1050.050049,1028.930054,1058.010132,1038.589966,1038.589966,24854000000
2017-03-24,1038.449951,934.358032,1040.469971,937.520020,937.520020,49103801600
2017-03-27,972.055054,971.983948,1046.400024,1045.770020,1045.770020,37253500800
2017-03-28,1044.579956,1027.729980,1064.650024,1047.150024,1047.150024,32633200000
2017-03-29,1046.079956,1015.880066,1055.130005,1039.969971,1039.969971,29845798400
2017-03-30,1042.209839,1020.040039,1049.290039,1026.430054,1026.430054,35296899200
2017-03-31,1026.640015,1026.640015,1074.920044,1071.790039,1071.790039,44728700800
2017-04-03,1102.949829,1102.949829,1151.739990,1143.810181,1143.810181,58044403200
2017-04-04,1145.520020,1120.520020,1156.439941,1133.250000,1133.250000,43631001600
2017-04-05,1134.140137,1113.630005,1135.090088,1124.780029,1124.780029,41478400000
2017-04-06,1125.810059,1125.810059,1188.369873,1182.680176,1182.680176,51122201600
2017-04-07,1178.939941,1163.390015,1186.579956,1176.900024,1176.900024,31702201600
2017-04-10,1187.300049,1179.040039,1190.339966,1187.130005,1187.130005,21588300800
2017-04-11,1187.459839,1187.459839,1208.069946,1205.010010,1205.010010,21618200000
2017-04-12,1204.810059,1196.760010,1207.140015,1200.369995,1200.369995,28870201600
2017-04-13,1201.020020,1156.439941,1205.890015,1169.280029,1169.280029,35196899200
2017-04-14,1170.329956,1159.790039,1190.800049,1167.540039,1167.540039,25482700800
2017-04-17,1183.250122,1172.649902,1194.900024,1193.910034,1193.910034,25320600000
2017-04-18,1193.770020,1193.770020,1217.569824,1211.670044,1211.670044,27052400000
2017-04-19,1212.130005,1205.079834,1215.510010,1210.290039,1210.290039,28806099200
2017-04-20,1211.079956,1208.410034,1240.790039,1229.080078,1229.080078,31510800000
2017-04-21,1229.419922,1215.559937,1235.939941,1222.050049,1222.050049,27216700800
2017-04-24,1209.630005,1209.630005,1250.939941,1250.150024,1250.150024,23580600000
2017-04-25,1250.450073,1249.969971,1267.579956,1265.489868,1265.489868,24255600000
2017-04-26,1265.989868,1265.930054,1294.829956,1281.079956,1281.079956,32963100800
2017-04-27,1281.880005,1281.300049,1319.699951,1317.729980,1317.729980,44919699200
2017-04-28,1317.740112,1292.369995,1331.279907,1316.479858,1316.479858,52748899200
2017-05-01,1348.300049,1348.300049,1434.320068,1421.599976,1421.599976,71362400000
2017-05-02,1421.030029,1415.689819,1473.899902,1452.820068,1452.820068,47733798400
2017-05-03,1453.780029,1447.489868,1492.769897,1490.089966,1490.089966,58379596800
2017-05-04,1490.719971,1490.719971,1608.910034,1537.670044,1537.670044,93354899200
2017-05-05,1540.870117,1530.310181,1618.030029,1555.449829,1555.449829,94603596800
2017-05-08,1596.920044,1596.920044,1723.349976,1723.349976,1723.349976,134032000000
2017-05-09,1723.890015,1716.300171,1833.490234,1755.360107,1755.360107,116792000000
2017-05-10,1756.520020,1719.099976,1788.440063,1787.129883,1787.129883,91572300800
2017-05-11,1780.369995,1755.349854,1873.930176,1848.569946,1848.569946,79948998400
2017-05-12,1845.760254,1694.009888,1856.149780,1724.239868,1724.239868,74098400000
2017-05-15,1808.439819,1708.540039,1812.800171,1738.429932,1738.429932,73152902400
